snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
23,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,0,LABEL: 0
24,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
25,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
26,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
27,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
28,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
29,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
30,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
31,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
32,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
33,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
34,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
35,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
36,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
37,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,0,LABEL: 0
38,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
39,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
40,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,0,LABEL: 0
41,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
42,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,0,LABEL: 0
43,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,1,LABEL: 1
44,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
45,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
46,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,0,0,LABEL: 0
47,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
48,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
49,89,2,89,Role|Standard,Reviewer|PeerApproved,,,,,,,,,Reviewer,,,,,PeerApproved,,1,1,LABEL: 1
0,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
1,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,0,LABEL: 0
2,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
3,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
4,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
5,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,0,LABEL: 0
6,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
7,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
8,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
9,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
10,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
11,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
12,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
13,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
14,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
15,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
16,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
17,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
18,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
19,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
20,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
21,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
22,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
23,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,0,LABEL: 0
24,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
25,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
26,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
27,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
28,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
29,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
30,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
31,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,0,LABEL: 0
32,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
33,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
34,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
35,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
36,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
37,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,0,LABEL: 0
38,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
39,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
40,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
41,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
42,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
43,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,1,LABEL: 1
44,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
45,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
46,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,0,0,LABEL: 0
47,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
48,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,1,LABEL: 1
49,90,2,90,Role|Module,CodeOwner|DatabaseModule,,,,,,,,,CodeOwner,,,,,,DatabaseModule,1,0,LABEL: 0
0,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
1,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
2,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
3,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
4,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
5,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
6,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
7,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
8,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
9,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
10,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
11,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
12,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
13,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
14,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,0,LABEL: 0
15,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
16,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,0,LABEL: 0
17,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
18,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
19,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,0,LABEL: 0
20,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
21,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
22,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
23,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
24,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
25,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
26,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
27,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
28,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
29,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
30,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
31,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
32,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
33,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
34,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
35,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
36,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
37,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
38,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
39,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
40,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,0,LABEL: 0
41,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
42,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,0,LABEL: 0
43,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,1,LABEL: 1
44,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
45,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
46,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,0,0,LABEL: 0
47,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
48,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
49,91,2,91,Goal|Seniority,FastDelivery|Staff,,,,,,,,,,FastDelivery,Staff,,,,,1,1,LABEL: 1
0,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
1,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,0,LABEL: 0
2,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
3,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
4,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
5,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,0,LABEL: 0
6,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
7,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
8,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
9,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
10,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
11,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
12,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
13,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
14,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,0,LABEL: 0
15,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
16,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
17,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
18,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
19,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,0,LABEL: 0
20,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
21,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
22,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
23,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,0,LABEL: 0
24,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
25,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
26,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
27,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
28,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
29,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
30,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
31,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,0,LABEL: 0
32,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
33,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
34,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
35,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
36,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
37,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,0,LABEL: 0
38,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
39,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
40,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
41,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
42,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,0,LABEL: 0
43,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,1,LABEL: 1
44,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
45,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
46,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,0,0,LABEL: 0
47,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
48,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
49,92,2,92,Goal|Domain,MaintainableCode|Embedded,,,,,,,,,,MaintainableCode,,Embedded,,,,1,1,LABEL: 1
0,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
1,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,0,LABEL: 0
2,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
3,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
4,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,0,LABEL: 0
5,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,0,LABEL: 0
6,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
7,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
8,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
9,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
10,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
11,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
12,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
13,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
14,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,0,LABEL: 0
15,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
16,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,0,LABEL: 0
17,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
18,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
19,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
20,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
21,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
22,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
23,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,0,LABEL: 0
24,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
25,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
26,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
27,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
28,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
29,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
30,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,1,LABEL: 1
31,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,0,0,LABEL: 0
32,93,2,93,Goal|Priority,FastDelivery|Testability,,,,,,,,,,FastDelivery,,,Testability,,,1,1,LABEL: 1
