snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
42,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,1,0,LABEL: 0
43,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,0,1,LABEL: 1
44,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,1,1,LABEL: 1
45,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,1,1,LABEL: 1
46,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,0,0,LABEL: 0
47,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,1,1,LABEL: 1
48,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,1,1,LABEL: 1
49,431,3,431,Role|Domain|Standard,SoftwareReviewer|PlatformEng|MergeApproved,,,,,,,,,SoftwareReviewer,,,PlatformEng,,MergeApproved,,1,1,LABEL: 1
0,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
1,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
2,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
3,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
4,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
5,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
6,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
7,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
8,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
9,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
10,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
11,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
12,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
13,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
14,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
15,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
16,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
17,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
18,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
19,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
20,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
21,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
22,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
23,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
24,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
25,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
26,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
27,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
28,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
29,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
30,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
31,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
32,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
33,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
34,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
35,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
36,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
37,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
38,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
39,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
40,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
41,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
42,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
43,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,1,LABEL: 1
44,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
45,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
46,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,0,0,LABEL: 0
47,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
48,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,1,LABEL: 1
49,432,3,432,Role|Domain|Module,Triager|Embedded|DatabaseModule,,,,,,,,,Triager,,,Embedded,,,DatabaseModule,1,0,LABEL: 0
0,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
1,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
2,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
3,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,1,LABEL: 1
4,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
5,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
6,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
7,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
8,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
9,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
10,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
11,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
12,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
13,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
14,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
15,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
16,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
17,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
18,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
19,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
20,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,1,LABEL: 1
21,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
22,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
23,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
24,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
25,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
26,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,1,LABEL: 1
27,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
28,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
29,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,1,LABEL: 1
30,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,1,LABEL: 1
31,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
32,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
33,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
34,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,1,LABEL: 1
35,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
36,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
37,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
38,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
39,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
40,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
41,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
42,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
43,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
44,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
45,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
46,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,0,0,LABEL: 0
47,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
48,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,1,LABEL: 1
49,433,3,433,Role|Priority|Standard,Triager|SecurityPriority|CIPassed,,,,,,,,,Triager,,,,SecurityPriority,CIPassed,,1,0,LABEL: 0
0,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
1,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
2,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
3,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
4,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
5,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
6,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
7,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
8,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
9,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
10,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
11,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
12,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
13,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
14,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
15,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
16,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
17,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
18,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
19,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
20,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
21,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
22,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
23,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
24,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
25,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
26,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
27,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
28,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
29,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
30,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
31,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
32,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
33,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
34,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
35,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
36,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
37,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
38,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
39,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
40,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
41,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
42,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
43,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,1,LABEL: 1
44,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
45,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
46,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,0,0,LABEL: 0
47,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
48,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,1,LABEL: 1
49,434,3,434,Role|Priority|Module,SoftwareReviewer|Scalability|AuthenticationModule,,,,,,,,,SoftwareReviewer,,,,Scalability,,AuthenticationModule,1,0,LABEL: 0
0,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
1,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,0,LABEL: 0
2,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
3,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
4,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
5,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,0,LABEL: 0
6,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
7,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
8,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,0,1,LABEL: 1
9,435,3,435,Role|Standard|Module,QAChecker|CIPassed|DatabaseModule,,,,,,,,,QAChecker,,,,,CIPassed,DatabaseModule,1,1,LABEL: 1
